Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
2021,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,8770000,Sorgo escobero,76.55,76.55,0.00,79.67,1.04,13358.37,1064261.44
2021,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,9210000,Yu-choy,21.05,21.05,0.00,368.99,17.53,4305.76,1588783.98
2021,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,1098.40,1028.90,69.50,2352.87,2.29,19249.90,45292518.16
2021,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,42.45,41.29,0.75,372.47,9.02,5340.45,1989159.17
2021,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,939.39,939.39,0.00,412.75,0.44,19664.06,8116340.54
2021,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5790000,Camote,66.31,66.31,0.00,1023.92,15.44,6635.00,6793712.69
2021,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6850000,Semilla de frijol,10.54,10.54,0.00,9.92,0.94,24285.16,240908.82
2021,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7220000,Jamaica,350.47,211.97,138.50,114.94,0.54,64049.48,7361847.70
2021,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7240000,Jícama,81.38,81.38,0.00,2564.58,31.51,4313.46,11062207.24
2021,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7250000,Semilla de jícama,2.44,2.44,0.00,3.22,1.32,215770.31,694780.39
2021,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8490000,Rábano,5.30,5.30,0.00,60.13,11.35,2967.21,178418.11
2021,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8840000,Semilla de soya,2.01,0.00,2.01,0.00,0.00,0.00,0.00
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5650000,Arándano,4.68,4.68,0.00,43.71,9.34,35098.91,1534173.48
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5830000,Semilla de caña de azúcar,368.00,368.00,0.00,35257.29,95.81,1151.42,40595877.95
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5850000,Carambolo,2.08,2.08,0.00,12.67,6.09,5040.91,63868.37
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,1.06,1.06,0.00,1.06,1.00,6251.96,6627.08
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,6300000,Coco fruta,39.59,39.59,0.00,729.96,18.44,2223.95,1623393.99
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7140000,Hierbabuena,0.52,0.52,0.00,4.95,9.52,2295.78,11364.09
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7210000,Jaca (jackfruit),1304.21,1304.21,0.00,23470.37,18.00,6803.94,159691046.00
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7420000,Litchi,62.64,62.64,0.00,287.21,4.59,18978.00,5450671.61
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7530000,Malanga,115.29,115.29,0.00,4383.82,38.02,7231.01,31699433.69
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7600000,Maracuyá,31.20,31.20,0.00,424.87,13.62,8591.68,3650348.26
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7830000,Nanche,2.68,2.68,0.00,11.87,4.43,4427.53,52554.77
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7905000,Noni,19.40,19.40,0.00,97.19,5.01,5133.58,498932.92
2021,18,Nayarit,3,Perennes,1,Riego,200217,Metro cuadrado,8150000,Pasto tapete (m2),11.78,11.78,0.00,117335.02,9960.53,24.72,2900130.51
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,8510000,Rambután,2.08,2.08,0.00,11.29,5.43,10662.12,120375.29
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,8880000,Tamarindo,0.52,0.52,0.00,0.95,1.83,3032.74,2881.10
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,8995000,Tangerina,2.08,2.08,0.00,14.41,6.93,1987.96,28646.54
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,9800000,Stevia,21.22,21.22,0.00,281.11,13.25,17465.38,4909691.89
2021,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,946.30,946.30,0.00,24091.82,25.46,280.60,6760181.05
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5400000,Arrayán,97.71,97.71,0.00,190.19,1.95,9777.42,1859567.91
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,301.26,301.26,0.00,19934.64,66.17,903.72,18015261.87
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5850000,Carambolo,3.83,3.83,0.00,20.51,5.36,2997.63,61481.39
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,411.73,411.73,0.00,2113.31,5.13,4869.64,10291050.34
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,6300000,Coco fruta,800.86,800.86,0.00,12539.57,15.66,2272.14,28491693.39
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7040000,Guamúchil,9.32,9.32,0.00,25.17,2.70,11033.90,277723.35
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7050000,Guanábana,2809.26,2809.26,0.00,29469.07,10.49,9856.11,290450513.70
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7210000,Jaca (jackfruit),325.09,325.09,0.00,5179.03,15.93,6861.63,35536568.63
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7380000,Lima,26.39,26.39,0.00,138.28,5.24,2512.05,347366.07
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7420000,Litchi,146.97,146.97,0.00,554.37,3.77,19262.46,10678527.97
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7830000,Nanche,210.93,210.93,0.00,861.57,4.08,6550.43,5643655.74
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,27.44,27.44,0.00,203.06,7.40,8818.79,1790744.04
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,54.76,54.76,0.00,202.95,3.71,8008.23,1625269.41
2021,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,87652.76,87652.76,0.00,1748564.55,19.95,289.21,505708749.30
2021,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,5760000,Calabaza,4.24,4.24,0.00,92.76,21.88,2999.98,278278.39
2021,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,7.84,7.84,0.00,108.53,13.84,390.00,42326.70
2021,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,20.51,20.51,0.00,268.01,13.07,5332.20,1429083.01
2021,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),444.45,444.45,0.00,18477.56,41.57,2083.91,38505513.94
2021,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,8770000,Sorgo escobero,21.29,21.29,0.00,59.92,2.81,3618.00,216790.56
2021,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,247.29,226.96,20.00,616.29,2.72,10805.86,6659545.49
2021,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,33.61,33.61,0.00,548.21,16.31,2150.00,1178651.50
2021,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),101.58,95.24,6.50,4419.05,46.40,3573.16,15789971.15
2021,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,8770000,Sorgo escobero,38.44,38.44,0.00,140.10,3.64,7935.42,1111753.01
2021,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,33.62,33.62,0.00,36.96,1.10,9510.00,351489.60
2021,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,22.41,22.41,0.00,283.52,12.65,2180.00,618073.60
2021,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,83.12,83.12,0.00,592.97,7.13,469.75,278548.31
2021,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,131.49,60.69,70.50,157.65,2.60,7173.13,1130843.25
2021,19,Nuevo León,3,Perennes,1,Riego,200206,Planta,1200000,Viveros de nuez,23.78,23.78,0.00,248470.48,10448.72,124.04,30819112.67
2021,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,48.20,48.20,0.00,163.73,3.40,10381.72,1699799.07
2021,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,15.00,0.00,15.00,0.00,0.00,0.00,0.00
2021,19,Nuevo León,3,Perennes,1,Riego,200217,Metro cuadrado,8150000,Pasto tapete (m2),70.00,70.00,0.00,494900.00,7070.00,11.00,5443900.00
2021,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,8340000,Pitahaya,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,24227.49,24227.49,0.00,580432.59,23.96,412.19,239248014.40
2021,19,Nuevo León,3,Perennes,2,Temporal,200201,Tonelada,6020000,Chabacano,3.79,3.79,0.00,2.73,0.72,10295.91,28107.84
2021,19,Nuevo León,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,32.12,32.12,0.00,55.30,1.72,8836.39,488652.43
2021,19,Nuevo León,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,173813.00,173813.00,0.00,1936441.48,11.14,391.34,757814224.80
2021,20,Oaxaca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5690000,Cacahuate,654.12,654.12,0.00,1344.52,2.06,11417.18,15350629.81
2021,20,Oaxaca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5790000,Camote,50.58,50.58,0.00,458.56,9.07,2243.91,1028968.80
2021,20,Oaxaca,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,178.39,178.39,0.00,175.80,0.99,7393.62,1299799.19
2021,20,Oaxaca,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,11.38,11.38,0.00,78.07,6.86,3296.88,257387.10
2021,20,Oaxaca,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),16.91,16.91,0.00,344.56,20.38,1701.90,586408.31
2021,20,Oaxaca,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,85.47,85.47,0.00,958.24,11.21,6929.15,6639787.33
2021,20,Oaxaca,1,Otoño-Invierno,1,Riego,200201,Tonelada,7100000,Haba grano,4.31,4.31,0.00,7.38,1.71,7238.94,53423.37
2021,20,Oaxaca,1,Otoño-Invierno,1,Riego,200203,Gruesa,7860000,Nardo,24.17,24.17,0.00,10337.00,427.68,175.37,1812762.37
2021,20,Oaxaca,1,Otoño-Invierno,1,Riego,200201,Tonelada,9040000,Trigo forrajero verde,70.50,70.50,0.00,883.47,12.53,624.93,552109.95
2021,20,Oaxaca,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5690000,Cacahuate,561.44,561.44,0.00,786.37,1.40,11439.29,8995515.71
2021,20,Oaxaca,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6070000,Chícharo,282.68,282.68,0.00,132.54,0.47,7035.59,932497.34
2021,20,Oaxaca,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7100000,Haba grano,6.69,6.69,0.00,6.63,0.99,7227.14,47915.97
2021,20,Oaxaca,2,Primavera-Verano,1,Riego,200201,Tonelada,5790000,Camote,50.30,50.30,0.00,568.85,11.31,3588.28,2041194.30
2021,20,Oaxaca,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,23.18,23.18,0.00,31.66,1.37,8702.84,275531.92
2021,20,Oaxaca,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,5.58,5.58,0.00,42.21,7.56,2763.68,116654.88
2021,20,Oaxaca,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,18.72,18.72,0.00,155.99,8.33,7104.47,1108225.62
2021,20,Oaxaca,2,Primavera-Verano,1,Riego,200203,Gruesa,7860000,Nardo,35.57,35.57,0.00,14355.18,403.58,190.55,2735428.32
2021,20,Oaxaca,2,Primavera-Verano,2,Temporal,200201,Tonelada,5270000,Alpiste,0.48,0.48,0.00,0.38,0.79,11511.05,4374.20
2021,20,Oaxaca,2,Primavera-Verano,2,Temporal,200201,Tonelada,5430000,Arvejón,66.30,66.30,0.00,63.30,0.95,8454.27,535155.44
2021,20,Oaxaca,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,2417.33,2383.43,34.00,3537.57,1.48,12048.44,42622211.35
2021,20,Oaxaca,2,Primavera-Verano,2,Temporal,200201,Tonelada,7100000,Haba grano,19.84,19.84,0.00,19.14,0.96,7036.52,134679.00
2021,20,Oaxaca,2,Primavera-Verano,2,Temporal,200201,Tonelada,7220000,Jamaica,1735.97,1735.97,0.00,595.34,0.34,76551.60,45574228.40
2021,20,Oaxaca,2,Primavera-Verano,2,Temporal,200201,Tonelada,7230000,Jengibre,170.87,170.87,0.00,1567.65,9.17,15920.33,24957505.43
2021,20,Oaxaca,2,Primavera-Verano,2,Temporal,200203,Gruesa,7860000,Nardo,35.50,35.50,0.00,15069.00,424.48,176.01,2652303.00
2021,20,Oaxaca,3,Perennes,1,Riego,200201,Tonelada,5830000,Semilla de caña de azúcar,249.30,249.30,0.00,20617.04,82.70,691.02,14246843.07
2021,20,Oaxaca,3,Perennes,1,Riego,200201,Tonelada,6300000,Coco fruta,1183.67,1183.67,0.00,15505.90,13.10,3106.01,48161546.04
2021,20,Oaxaca,3,Perennes,1,Riego,200201,Tonelada,7420000,Litchi,320.00,320.00,0.00,1862.36,5.82,22416.41,41747427.08
2021,20,Oaxaca,3,Perennes,1,Riego,200201,Tonelada,8010000,Orégano,27.62,27.62,0.00,33.41,1.21,18129.35,605701.63
2021,20,Oaxaca,3,Perennes,1,Riego,200201,Tonelada,8510000,Rambután,25.80,25.80,0.00,190.82,7.40,26363.90,5030759.37
2021,20,Oaxaca,3,Perennes,1,Riego,200201,Tonelada,9290000,Zapote,268.19,268.19,0.00,1746.12,6.51,4325.57,7552957.12
2021,20,Oaxaca,3,Perennes,1,Riego,200201,Tonelada,9800000,Stevia,4.48,4.48,0.00,21.56,4.81,28040.00,604542.40
2021,20,Oaxaca,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,12936.58,12936.58,0.00,497304.26,38.44,391.85,194870258.20
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,1524.76,1524.76,0.00,110327.96,72.36,654.47,72206710.69
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,188.69,188.69,0.00,528.31,2.80,4705.79,2486113.31
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,6300000,Coco fruta,341.18,341.18,0.00,5095.02,14.93,4737.44,24137376.01
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,7190000,Hule hevea,4525.97,4525.97,0.00,10894.74,2.41,10202.91,111158033.60
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,7420000,Litchi,314.11,314.11,0.00,878.40,2.80,22934.55,20145705.69
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,7540000,Mamey,41.60,41.60,0.00,278.81,6.70,6357.11,1772426.24
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,7690000,Membrillo,20.81,20.81,0.00,48.08,2.31,3393.91,163179.04
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,7755000,Moringa,4.88,4.88,0.00,2.95,0.60,13899.45,41003.39
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,7830000,Nanche,9.03,9.03,0.00,25.28,2.80,4439.39,112227.88
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,8280000,Pimienta,15.61,15.61,0.00,8.09,0.52,31309.62,253294.82
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,1144.32,1144.32,0.00,1710.56,1.49,21227.01,36310076.66
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,193.39,193.39,0.00,635.65,3.29,3061.57,1946084.10
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,8920000,Té limón,3.96,3.96,0.00,4.90,1.24,5373.20,26328.68
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,9140000,Vainilla,116.36,116.36,0.00,61.53,0.53,109978.18,6766957.58
2021,20,Oaxaca,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,460000.00,460000.00,0.00,15503893.96,33.70,358.79,5562705904.00
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,167.00,167.00,0.00,3079.17,18.44,3187.54,9814971.45
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,5120000,Albricia,80.52,80.52,0.00,1424.57,17.69,2100.00,2991602.71
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,5220000,Alhelí,95.45,95.45,0.00,846.89,8.87,6340.12,5369381.84
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200205,Manojo,5220000,Alhelí,48.67,48.67,0.00,84766.52,1741.66,24.25,2055399.70
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,5370000,Apio,50.53,50.53,0.00,1829.00,36.20,4942.79,9040355.79
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,5640000,Betabel,175.87,175.87,0.00,3987.59,22.67,4132.65,16479315.64
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,5690000,Cacahuate,150.13,150.13,0.00,656.08,4.37,9492.63,6227924.71
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,5760000,Calabaza,20.80,20.80,0.00,192.90,9.27,6831.51,1317797.41
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,187.65,187.65,0.00,1278.98,6.82,6663.23,8522133.36
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,1457.50,1451.34,6.50,23879.14,16.45,4047.95,96661553.37
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),706.75,706.75,0.00,32314.87,45.72,2945.40,95180293.61
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,6540000,Ebo (janamargo o veza),52.83,52.83,0.00,766.53,14.51,776.12,594918.23
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,435.45,429.48,5.50,4654.79,10.84,6313.13,29386314.36
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,123.09,120.02,3.46,2136.51,17.80,3503.41,7485074.84
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,6740000,Flor perrito,3.47,3.47,0.00,32.59,9.39,1220.00,39759.80
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,7100000,Haba grano,504.84,504.84,0.00,1539.55,3.05,11509.90,17720061.71
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,7110000,Haba verde,649.66,649.66,0.00,5992.81,9.22,4878.79,29237661.34
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,7230000,Jengibre,130.49,130.49,0.00,1031.81,7.91,21999.97,22699786.52
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,7240000,Jícama,36.52,36.52,0.00,1243.52,34.05,6149.14,7646578.87
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,7410000,Linaza,5.99,5.99,0.00,5.31,0.89,10336.63,54887.48
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,7590000,Manzanilla,5.91,5.91,0.00,36.03,6.10,3503.42,126228.09
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,7780000,Nabo,31.12,31.12,0.00,501.01,16.10,3611.83,1809563.63
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,7930000,Nube,283.99,283.99,0.00,2502.86,8.81,4320.77,10814272.23
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,8120000,Pápalo,12.86,12.86,0.00,155.91,12.12,1494.93,233074.69
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,8240000,Perejil,15.78,15.78,0.00,248.27,15.73,5288.22,1312907.29
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,8320000,Pipicha,17.60,17.60,0.00,51.16,2.91,1502.32,76858.72
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,8440000,Poro (leek),66.16,66.16,0.00,899.35,13.59,6055.94,5446411.16
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,8460000,Quelite,5.60,5.60,0.00,22.55,4.03,3520.00,79376.00
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,497.37,489.37,7.50,10960.28,22.40,3048.87,33416441.38
2021,21,Puebla,1,Otoño-Invierno,1,Riego,200201,Tonelada,8850000,Statice,226.45,226.45,0.00,2082.88,9.20,3288.79,6850155.64
2021,21,Puebla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5430000,Arvejón,107.33,107.33,0.00,142.67,1.33,6597.28,941234.28
2021,21,Puebla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5690000,Cacahuate,114.78,114.78,0.00,181.69,1.58,14641.41,2660198.06
2021,21,Puebla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5760000,Calabaza,3.83,3.83,0.00,14.31,3.74,3945.18,56455.47
2021,21,Puebla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,41.94,41.94,0.00,57.21,1.36,14113.71,807445.41
2021,21,Puebla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6070000,Chícharo,618.83,618.83,0.00,2858.68,4.62,7328.21,20949010.95
2021,21,Puebla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6190000,Cilantro,13.48,11.14,2.00,85.36,7.66,2372.20,202491.00
2021,21,Puebla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6310000,Col (repollo),7.84,7.84,0.00,53.71,6.85,3520.00,189059.20
2021,21,Puebla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6540000,Ebo (janamargo o veza),166.31,166.31,0.00,2181.06,13.11,742.20,1618774.02
2021,21,Puebla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7100000,Haba grano,2194.58,2194.58,0.00,3007.87,1.37,13076.91,39333630.36
2021,21,Puebla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7110000,Haba verde,412.31,412.31,0.00,1640.42,3.98,4987.44,8181491.16
2021,21,Puebla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7230000,Jengibre,175.08,175.08,0.00,1837.77,10.50,22075.87,40570368.42
2021,21,Puebla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8490000,Rábano,10.48,10.48,0.00,201.37,19.21,4236.25,853054.35
2021,21,Puebla,2,Primavera-Verano,1,Riego,200203,Gruesa,1508000,Flor lisianthus,1.00,1.00,0.00,3300.00,3300.00,210.00,693000.00
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,5010000,Acelga,166.00,166.00,0.00,3024.44,18.22,2820.08,8529162.75
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,5110000,Albahaca,84.36,84.36,0.00,380.36,4.51,7369.75,2803157.95
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,5120000,Albricia,90.00,90.00,0.00,1621.68,18.02,3304.48,5358815.25
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,5220000,Alhelí,117.56,117.56,0.00,992.49,8.44,5736.96,5693873.71
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,5370000,Apio,105.38,105.38,0.00,4324.20,41.03,5190.77,22445911.26
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,5430000,Arvejón,24.96,24.96,0.00,64.14,2.57,8963.81,574938.77
2021,21,Puebla,2,Primavera-Verano,1,Riego,200205,Manojo,5450000,Aster (manojo),6.39,6.39,0.00,202412.54,31676.45,15.17,3071272.96
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,5640000,Betabel,314.08,314.08,0.00,6234.81,19.85,4365.00,27214945.14
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,443.31,443.31,0.00,1082.00,2.44,8309.10,8990449.74
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,12.07,12.07,0.00,227.39,18.84,5978.77,1359512.43
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,5790000,Camote,34.89,34.89,0.00,316.07,9.06,3767.02,1190641.50
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,67.02,67.02,0.00,1170.31,17.46,705.10,825185.21
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,394.98,394.98,0.00,3094.74,7.84,8083.04,25014895.36
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,1899.11,1899.11,0.00,31710.77,16.70,3400.15,107821291.40
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),1259.95,1259.95,0.00,49867.47,39.58,2834.71,141359792.00
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,6320000,Col de bruselas,44.17,44.17,0.00,1235.64,27.97,4576.58,5655005.17
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,6370000,Colza,9.61,9.61,0.00,139.98,14.57,1220.29,170816.45
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,6410000,Coquia,46.18,46.18,0.00,1988.41,43.06,2914.74,5795706.24
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,6540000,Ebo (janamargo o veza),297.08,297.08,0.00,5861.08,19.73,685.05,4015108.05
2021,21,Puebla,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,1026.40,1026.40,0.00,9855.91,9.60,7029.66,69283730.62
